# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-06 21:07:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/3c/q2s2z4v92bx59zp2nvycr10c0000gn/T/tmpw192n7x9/_a7ex_du.json
# init = 2 (Default)
# random
#   seed = 84732
# output
#   file = /Users/kamilbaradziej/PythonProjects/DataAnalytics/Lab1_Python_review/out/bern_1-20220306220754_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.993755
# Diagonal elements of inverse mass matrix:
# 0.240503
-11.2245,1,0.993755,1,1,0,11.2597,0.435527
-11.278,0.995874,0.993755,2,3,0,11.2978,0.423876
-15.8792,0.351162,0.993755,1,3,0,16.8558,0.164433
-13.8507,1,0.993755,1,1,0,15.6713,0.229901
-11.3473,0.983154,0.993755,1,3,0,13.5306,0.411102
-11.1934,0.892662,0.993755,2,3,0,12.2256,0.556574
-11.0954,0.822796,0.993755,2,3,0,12.4911,0.487505
-11.0965,0.998705,0.993755,2,3,0,11.1072,0.486095
-11.2345,0.960508,0.993755,1,3,0,11.3166,0.566808
-11.3296,0.956031,0.993755,2,3,0,11.648,0.585821
-11.246,1,0.993755,2,3,0,11.3295,0.569402
-11.5394,0.934671,0.993755,1,1,0,11.5407,0.616816
-11.4787,1,0.993755,1,1,0,11.6004,0.608842
-12.5956,0.594682,0.993755,2,3,0,15.0014,0.292929
-11.1358,0.987422,0.993755,1,3,0,12.4896,0.462381
-11.978,0.838904,0.993755,1,3,0,12.0742,0.337963
-12.1831,0.957843,0.993755,1,1,0,12.3301,0.321345
-11.5717,1,0.993755,1,1,0,12.0651,0.37917
-11.4939,1,0.993755,2,3,0,11.6283,0.389102
-11.1207,0.974045,0.993755,1,3,0,11.681,0.530782
-11.1469,0.988508,0.993755,2,3,0,11.2209,0.541952
-11.2364,0.886581,0.993755,2,3,0,11.9562,0.43276
-11.477,0.945941,0.993755,1,1,0,11.4797,0.39139
-11.272,0.936712,0.993755,1,3,0,12.0326,0.574924
-11.0952,0.99894,0.993755,1,3,0,11.2557,0.51229
-11.3545,0.930744,0.993755,1,3,0,11.4782,0.409882
-11.8145,0.901426,0.993755,1,1,0,11.8175,0.352906
-12.8918,0.933194,0.993755,2,3,0,12.9009,0.275486
-11.8406,1,0.993755,1,1,0,12.6866,0.350405
-11.1163,1,0.993755,2,3,0,11.711,0.528459
-11.2927,0.941957,0.993755,1,3,0,11.4608,0.420984
-11.5874,0.934814,0.993755,1,1,0,11.5929,0.377276
-11.1847,0.999489,0.993755,1,3,0,11.4993,0.445856
-11.1401,0.953328,0.993755,2,3,0,11.5433,0.539383
-12.1124,0.847868,0.993755,2,3,0,12.4636,0.673159
-11.2146,1,0.993755,2,3,0,11.9121,0.437932
-11.4367,0.949819,0.993755,1,1,0,11.4383,0.397078
-13.166,0.740537,0.993755,2,3,0,14.1179,0.260975
-11.1201,1,0.993755,2,3,0,13.0944,0.46954
-11.1039,1,0.993755,2,3,0,11.117,0.479437
-11.5354,0.910451,0.993755,1,3,0,11.5967,0.383685
-11.5354,0.36729,0.993755,1,3,0,16.2325,0.383685
-11.2826,1,0.993755,1,1,0,11.4845,0.422963
-11.0924,0.994468,0.993755,1,3,0,11.3182,0.508038
-11.1152,0.995427,0.993755,2,3,0,11.128,0.52783
-11.1771,0.985474,0.993755,1,1,0,11.1771,0.551929
-11.0946,0.756963,0.993755,2,3,0,13.0338,0.511516
-11.5611,0.89728,0.993755,1,3,0,11.6579,0.619529
-12.1881,0.872254,0.993755,1,1,0,12.2011,0.679042
